"CreatedByUserName","CreatedAt","CreatedBy","UpdatedAt","UpdatedBy","DeletedAt","DeletedBy","Active","nombre_clave","codigo","descripcion","codigo_fecha","incidencia","prioridad","sub_tipo","tipo","version_codigo","protocolo","servicios","id_usuario_creacion","nombre_usuario_de_creacion","id_usuario_actualizacion","usuario_actualizo","fecha_de_creacion","fecha_de_actualizacion","status","FK_ListaServicioId","lista_servicios_ids"
"",2022-11-05 21:27:33.526,"",2022-11-05 14:27:32.727,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"10201","102",AHOGAMIENTO ,"2017",AHOGAMIENTO ,Alta,Traumaticos,Medico,V 2.21,"<p><strong>INSTRUCCIÓN ESPECÍFICA DE AHOGAMIENTO:&nbsp;</strong></p><p>1.¿Usted está bien, en lugar seguro?</p><p>2.¿En donde está la persona?&nbsp;(afuera o dentro de alberca, cisterna, lago, pozo,etc)?</p><p>Capturar sexo,nombre (si lo sabe) ,edad&nbsp;&nbsp;</p><p>3.¿Esta consciente (tose se mueve o jadea)&nbsp;o inconsciente?</p><p><strong>RECOMENDACIONES:</strong> Si la persona esta consciente y aun se encuentra en el agua , no entre al líquido para intentar sacarla , trate de acercarle un objeto garrocha o algo que flote para que pueda sujetarse.</p><p>4.¿Sabe cuánto tiempo tiene así?</p><p>SI LA PERSONA ESTA A LA VISTA&nbsp;</p><p>5.¿Qué coloración tiene su piel?</p><p><br></p><p><strong>TRANSFERIR LLAMADA CON PERSONAL ESPECILIZADO , EN CASO DE QUE NO HAYA RESPUESTA:&nbsp;</strong></p><p><br></p><p><strong>Diríjase a la instrucción médica correspondiente</strong></p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}"",""{\""nombre\"":\""CRUM\"",\""id\"":7,\""codigo\"":\""CRUM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""CRUZ ROJA\"",\""id\"":8,\""codigo\"":\""CRUZ ROJA\"",\""obligatorio\"":true}"",""{\""nombre\"":\""BOMBEROS\"",\""id\"":10,\""codigo\"":\""HCB\"",\""obligatorio\"":true}"",""{\""nombre\"":\""URGE\"",\""id\"":13,\""codigo\"":\""URGE\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 21:27:33.526,2022-11-05 21:27:33.526,1,1,{}
"",2022-11-05 21:31:10.882,"",2022-11-05 14:31:00.006,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"30424","304",ROBO EN TRANSPORTE PUBLICO COLECTIVO SIN VIOLENCIA,"2017",ROBO EN TRANSPORTE PUBLICO COLECTIVO SIN VIOLENCIA,Media,Actos Relacionados con el patrimonio,Seguridad Publica,V 2.146,"<p>1.¿Es usted el afectado?</p><p>2.¿A qué hora sucedió?</p><p>3.¿Número económico del vehículo?</p><p>4.¿De qué compañía es?&nbsp;&nbsp;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>5.¿Tiene datos de los responsables?</p><p>-Capturar sexo, edad, descripción (tipo de vestimenta, alto, delgado, robusto, etc.)</p><p>6.¿Qué tipo de arma tiene?</p><p><br></p><p>7.¿Utilizaron algún vehículo</p><p>-Capturar placas y color&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>8.En caso de que haya huído ¿Sabe qué rumbo tomó?&nbsp;&nbsp;&nbsp;</p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 21:31:10.882,2022-11-05 21:31:10.882,1,1,{}
"",2022-11-06 00:04:31.567,"",2022-11-05 17:04:44.623,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"50202","502",DE ARMA,"2017",DE ARMA,Media,Notificacion de hallazgo,Asistencia,V 2.263,"<p>1.¿Qué tipo de arma es?</p><p>2.¿Si es arma de fuego&nbsp;(es corta o larga)?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>3.¿Si es un arma blanca (cuchillo, machete, navaja, etc.)?</p><p>4.¿En donde se encuentra el arma?</p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}""}",1,,1,,2022-11-06 00:04:31.567,2022-11-06 00:04:31.567,1,1,{}
"",2022-11-05 21:42:51.099,"",2022-11-05 14:42:33.577,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"31104","311",CONSUMO DE ALCOHOL EN VIA PUBLICA,"2017",CONSUMO DE ALCOHOL EN VIA PUBLICA,Baja,Disturbios y alteracion del orden publico,Seguridad Publica,V 2.233,"<p>1.¿Está sucediendo en el momento?</p><p>2.¿Cuántas personas son?</p><p>-Capturar sexo,edad</p><p>3.¿Alcanza a ver la vestimenta de alguno de ellos?</p><p>4.¿Están en algún vehículo?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>Capturar placas, color y escripción del vehículo</p><p><br></p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 21:42:51.099,2022-11-05 21:42:51.099,1,1,{}
"",2022-11-06 00:34:19.628,"",2022-11-05 17:37:00.171,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"70108","701",OTRAS LLAMADAS IMPROCEDENTES,"2017",OTRAS LLAMADAS IMPROCEDENTES,Baja,Llamada improcedentes,Improcedentes,V 2.281,"Sin protocolo





","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}""}",1,,1,,2022-11-06 00:34:19.628,2022-11-06 00:34:19.628,1,1,{}
admin,2022-10-24 20:24:44.110,"864714bf-bd99-42e2-a3d7-18fbfb2c584f",,,,,true,"70107","701",JOVENES/ ADULTOS JUGANDO,"2017",JOVENES/ ADULTOS JUGANDO,Baja,Llamadas improcedentes,Improcedentes,V 2.280,"Sin protocolo





","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}""}",1,,1,,2022-10-24 20:22:56.123,2022-10-24 20:22:56.123,1,1,
"",2022-11-05 21:01:01.098,"",2022-11-05 14:00:58.035,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"20302","203",INCENDIO EN ESCUELA,"2017",INCENDIO EN ESCUELA,Alta,Incendio,Proteccion civil,V 2.89,,"{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}"",""{\""nombre\"":\""CRUZ ROJA\"",\""id\"":8,\""codigo\"":\""CRUZ ROJA\"",\""obligatorio\"":true}"",""{\""nombre\"":\""URGE\"",\""id\"":13,\""codigo\"":\""URGE\"",\""obligatorio\"":true}"",""{\""nombre\"":\""C4\"",\""id\"":16,\""codigo\"":\""C4\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 21:01:01.098,2022-11-05 21:01:01.098,1,1,{}
"",2022-11-06 00:10:48.870,"",2022-11-05 17:11:05.230,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"50101","501",CONCENTRACION PACIFICA DE PERSONAS,"2017",CONCENTRACION PACIFICA DE PERSONAS,Baja,Proteccion,Asistencia,V 2.254,<p>1.¿Cuántas personas son?</p><p>2.¿Son hombres y mujeres?</p><p>3.¿Llevan pancartas o mantas?</p><p>4.¿Sabe que es lo que están solicitando?</p>,"{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}""}",1,,1,,2022-11-06 00:10:48.870,2022-11-06 00:10:48.870,1,1,{}
"",2022-11-05 21:20:21.762,"",2022-11-05 14:20:11.842,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"30403","304",CRISTALAZO O ROBO AL INTERIOR DE VEHICULO,"2017",CRISTALAZO O ROBO AL INTERIOR DE VEHICULO,Alta,Actos Relacionados con el patrimonio,Seguridad Publica,V 2.125,"<p>SI ES COMERCIO:</p><p>1.¿Cuál es el nombre del negocio?</p><p><br></p><p>SI ES VEHÍCULO&nbsp;</p><p>-Capturar placas y color</p><p>1.¿Con qué le hicieron los daños?</p><p>2.¿Le robaron algo?</p><p>3.¿Que fue lo que robaron?</p><p>4.¿Tiene datos del responsable o sospecha de alguien?</p><p>-Capturar sexo, edad, descripción ¿Cómo está vestido, alto, delgado,etc?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>5.¿Está armado?</p><p>6.¿Sabe que tipo de arma?</p><p>7.¿Estaba en algún vehículo?</p><p>-Capturar placas, color</p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 21:20:21.762,2022-11-05 21:20:21.762,1,1,{}
"",2022-11-05 21:22:32.946,"",2022-11-05 14:22:22.409,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"30408","304",ACTIVACION DE ALARMA EN ESCUELA,"2017",ACTIVACION DE ALARMA EN ESCUELA,Media,Actos Relacionados con el patrimonio,Seguridad Publica,V 2.130,"<p>1.¿De qué compañía se comunica?</p><p>2.¿Cuál es el nombre de escuela o plantel?</p><p>3.¿En qué área se activó la alarma?</p><p>4.¿Es alarma sonora o silenciosa?</p><p>5.¿Cuánto tiempo tiene activada?</p><p>6.¿Sabe si hay personas en el interior?</p><p>-Capturar sexo, edad, descripción ¿Cómo está vestido, alto, delgado,etc?&nbsp;&nbsp;</p><p><br></p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 21:22:32.946,2022-11-05 21:22:32.946,1,1,{}
"",2022-11-05 21:32:56.186,"",2022-11-05 14:32:43.980,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"30429","304",ROBO DE VEHICULO PARTICULAR CON VIOLENCIA,"2017",ROBO DE VEHICULO PARTICULAR CON VIOLENCIA,Alta,Actos Relacionados con el patrimonio,Seguridad Publica,V 2.151,"<p>1.¿Es usted el afectado?</p><p>2.¿A qué hora sucedió?</p><p>3.¿Número económico del vehículo?</p><p>4.¿De qué compañía es?&nbsp;&nbsp;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>5.¿Hay lesionados?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>6.¿Cuántos?</p><p>-Capturar sexo, edad del lesionado</p><p>7.¿Dónde presenta la herida?</p><p>8.¿Está consciente o inconsciente?</p><p>9.¿Con qué le hirieron?</p><p><br></p><p>10.¿Tiene datos de los responsables?</p><p>-Capturar sexo, edad, descripción (tipo de vestimenta, alto, delgado, robusto, etc.)</p><p>11.¿Qué tipo de arma tiene?</p><p><br></p><p>12.¿Utilizaron algún vehículo</p><p>-Capturar placas y color&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>13.En caso de que haya huído ¿Sabe qué rumbo tomó?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p><br></p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 21:32:56.186,2022-11-05 21:32:56.186,1,1,{}
"",2022-11-05 22:18:13.913,"",2022-11-05 15:17:46.339,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"10104","101",ACCIDENTE DE VEHICULO AUTOMOTOR CON LESIONADOS ,"2017",ACCIDENTE DE VEHICULO AUTOMOTOR CON LESIONADOS ,Alta,Accidentes,Medico,V 2.3,"<p>1.¿Qué tipo de accidentes es? (choque,volcadura,caída de pasajero)</p><p>2.¿Usted es el afectado?</p><p>3.¿Acaba de suceder?</p><p>4.¿Cuántos lesionados hay?</p><p>Capturar nombre,sexo, edad, descripción&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>5.¿Estan conscientes o inconscientes?</p><p>6.¿Hay atrapados o prensados?</p><p>En caso de personas atrapadas agregar HCB</p><p>7.¿Que vehículos son?</p><p>Capturar placas, color</p><p>8.¿Hay derrame de combustible?</p><p>9.¿Obstruyen la vialidad?</p><p><br></p><p>Transferir la llamada con personal especializado en caso de que no halla respuesta dirigirse a INSTRUCCIONES MÉDICAS correspondientes,&nbsp;para brindar los primeros auxilios.</p><p><br></p><p>NOTAS:</p><p>En caso de que el relator NO se encuentre en el lugar, solicitarle teléfono de alguien que pueda proporcionar mayor información.&nbsp;</p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}"",""{\""nombre\"":\""CRUM\"",\""id\"":7,\""codigo\"":\""CRUM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""CRUZ ROJA\"",\""id\"":8,\""codigo\"":\""CRUZ ROJA\"",\""obligatorio\"":true}"",""{\""nombre\"":\""URGE\"",\""id\"":13,\""codigo\"":\""URGE\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 22:18:13.913,2022-11-05 22:18:13.913,1,1,{}
"",2022-11-06 00:29:21.741,"",2022-11-05 17:29:25.737,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"40102","401",CAIDA DE POSTE ,"2017",CAIDA DE POSTE ,Media,Infraestructura,Servicios publicos,V 2.245,"<p>1.¿Sabe a qué compañía pertenece?</p><p>2.¿De que material es (concreto, madera)?</p><p>3.¿Sabe si lo derribó algún vehículo?</p><p>4.¿El vehículo responsable&nbsp;está en el lugar?</p><p>Capturar placas, color</p><p>5.¿Hay lesionados?</p><p>6.¿Está tocando los cables de la luz?</p><p>7.¿Puede dañar algún domicilio o vehículo?</p><p>8.¿Hay fuego?</p><p><strong>NOTA: </strong>SI NO CAUSA NINGÚN PELIGRO CIUDADANO DEBE MARCAR DIRECTAMENTE, POSTE ALUMBRADO PÚBLICO 072 , POSTE DE LUZ 071</p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}"",""{\""nombre\"":\""C4\"",\""id\"":16,\""codigo\"":\""C4\"",\""obligatorio\"":true}""}",1,,1,,2022-11-06 00:29:21.741,2022-11-06 00:29:21.741,1,1,{}
"",2022-11-05 21:34:40.194,"",2022-11-05 14:34:34.420,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"30432","304",ROBO EN CARRETERA SIN VIOLENCIA,"2017",ROBO EN CARRETERA SIN VIOLENCIA,Alta,Actos Relacionados con el patrimonio,Seguridad Publica,V 2.154,"<p>1.¿Es usted el afectado?</p><p>2.¿A qué hora sucedió?</p><p>3.¿Hay algún poblado cerca del lugar?</p><p>4.¿Qué robaron?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p><br></p><p>5.¿Tiene datos de los responsables?</p><p>-Capturar sexo, edad, descripción (tipo de vestimenta, alto, delgado, robusto, etc.)</p><p><br></p><p>6.¿ Utilizaron algún vehículo?</p><p>-Capturar placas, color&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>7.En caso de que haya huído ¿Sabe qué rumbo tomó?&nbsp;&nbsp;</p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 21:34:40.194,2022-11-05 21:34:40.194,1,1,{}
"",2022-11-05 21:35:09.370,"",2022-11-05 14:34:57.332,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"30433","304",ROBO A BANCO CON VIOLENCIA,"2017",ROBO A BANCO CON VIOLENCIA,Alta,Actos Relacionados con el patrimonio,Seguridad Publica,V 2.155,"<p>1.¿Acaba de suceder?</p><p>2.¿Qué banco es?</p><p>3.¿Qué robaron?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>4.¿Hay heridos?</p><p>-Capturar sexo, edad</p><p>5.¿Dónde presenta la herida?</p><p>6.¿Está consciente o inconsciente?</p><p>7.¿Con qué le hirieron?</p><p><br></p><p>8.¿Tiene datos de los responsables?</p><p>-Capturar sexo, edad, descripción (tipo de vestimenta, alto, delgado, robusto, etc.)</p><p><br></p><p>9.¿ Utilizaron algún vehículo?</p><p>-Capturar placas, color&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>10.En caso de que haya huído ¿Sabe qué rumbo tomó?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 21:35:09.370,2022-11-05 21:35:09.370,1,1,{}
"",2022-11-05 20:56:52.451,"",2022-11-05 13:59:43.638,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"30438","304",ROBO A EMPRESA DE TRASLADO DE VALORES SIN VIOLENCIA,"2017",ROBO A EMPRESA DE TRASLADO DE VALORES SIN VIOLENCIA,Media,Actos Relacionados con el patrimonio,Seguridad Publica,V 2.160,"<p>1.¿Es usted el afectado?</p><p>2.¿A qué hora sucedió?</p><p>3.¿Cómo se llama la empresa?</p><p>4.¿Qué robaron?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p><br></p><p>5.¿Tiene datos de los responsables?</p><p>-Capturar sexo, edad, descripción (tipo de vestimenta, alto, delgado, robusto, etc.)</p><p><br></p><p>6.¿ Utilizaron algún vehículo?</p><p>-Capturar placas, color&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>7.En caso de que haya huído ¿Sabe qué rumbo tomó?&nbsp;&nbsp;&nbsp;</p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 20:56:52.451,2022-11-05 20:56:52.451,1,1,{}
"",2022-11-06 00:28:09.029,"",2022-11-05 17:28:15.066,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"40106","401",CABLES COLGANDO,"2017",CABLES COLGANDO,Media,Infraestructura,Servicios publicos,V 2.249,"<p>1.¿Sabe si los derribo algún vehíiculo?</p><p>2.¿El responsable está en el lugar?</p><p>Nota: Si es un vehículo capturar placas, color, hacia donde huyó</p><p>3.¿Están los cables están tocando el suelo?</p><p>4.¿Sabe si tienen corriente eléctrica?</p><p>5.¿Sabe que tipo de cables son (luz, alumbrado, telmex,etc)</p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""BOMBEROS\"",\""id\"":10,\""codigo\"":\""HCB\"",\""obligatorio\"":true}"",""{\""nombre\"":\""C4\"",\""id\"":16,\""codigo\"":\""C4\"",\""obligatorio\"":true}""}",1,,1,,2022-11-06 00:28:09.029,2022-11-06 00:28:09.029,1,1,{}
"",2022-11-05 20:59:47.035,"",2022-11-05 14:03:48.140,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"30440","304",ROBO DE PLACA,"2017",ROBO DE PLACA,Media,Actos Relacionados con el patrimonio,Seguridad Publica,V 2.162,"<p>1.¿Qué número de placa es?</p><p>-Capturar placa, color</p><p>2.¿Es placa frontal o trasera?</p><p><br></p><p>Recomendaciones: acuda a Fiscalía General a poner su denuncia al departamento de extravío de documentos, posteriormente acuda a Recaudación de Rentas.</p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 20:59:47.035,2022-11-05 20:59:47.035,1,1,{}
